order_id,payment_amount,payment_method,payment_date
7130,1784.01,NetBanking,2024-02-24
2960,1361.12,NetBanking,2024-02-29
10394,1139.28,Card,2024-01-25
19935,627.99,Card,2024-01-07
12847,1404.92,NetBanking,2024-02-23
3305,1748.66,UPI,2024-01-16
775,1381.1,NetBanking,2024-02-22
10340,329.66,Wallet,2024-01-23
10707,293.58,Wallet,2024-02-28
3239,1105.14,Card,2024-01-26
6278,478.03,UPI,2024-02-10
10816,246.53,Wallet,2024-02-06
13364,1535.93,UPI,2024-02-23
17568,1993.74,UPI,2024-01-12
1678,1408.01,Card,2024-01-04
6089,1645.22,Card,2024-01-29
2215,497.53,Card,2024-02-11
2086,754.08,Card,2024-02-07
13238,1115.89,UPI,2024-01-14
4527,1979.88,Card,2024-01-13
2829,230.25,UPI,2024-01-11
716,605.69,Card,2024-02-24
710,1035.85,UPI,2024-02-27
1387,1370.58,NetBanking,2024-02-21
9505,1551.83,Wallet,2024-03-01
19242,1176.19,Wallet,2024-02-17
13016,1825.61,Card,2024-02-24
10387,137.77,NetBanking,2024-01-30
6838,1250.86,Card,2024-01-13
18162,305.86,NetBanking,2024-01-31
14457,283.78,NetBanking,2024-02-02
15524,1607.09,Wallet,2024-01-19
19455,665.97,UPI,2024-01-29
15156,1100.5,NetBanking,2024-01-14
2488,987.3,NetBanking,2024-01-18
15236,1495.45,UPI,2024-01-10
15787,833.02,UPI,2024-02-27
680,1637.27,UPI,2024-01-13
13508,1244.82,UPI,2024-01-30
16001,1256.82,UPI,2024-01-19
2885,321.42,Card,2024-01-30
8935,253.22,Wallet,2024-01-13
1886,1201.29,Card,2024-01-06
17930,650.29,Wallet,2024-02-09
17629,280.0,NetBanking,2024-02-07
7092,775.5,NetBanking,2024-02-05
10262,1010.54,NetBanking,2024-01-21
9818,1607.72,UPI,2024-02-27
1899,514.02,Card,2024-02-02
11016,102.95,Card,2024-02-28
3493,900.15,UPI,2024-02-20
9533,1291.94,UPI,2024-02-07
16686,1365.82,Wallet,2024-01-11
5745,1313.96,UPI,2024-02-27
4134,560.36,Wallet,2024-01-03
16361,1594.4,Card,2024-02-23
16049,1081.9,UPI,2024-01-21
15823,1058.91,NetBanking,2024-02-03
6771,851.17,Card,2024-01-09
13068,1459.2,Card,2024-01-13
12517,879.56,Card,2024-02-24
19039,1612.58,NetBanking,2024-01-25
13800,968.94,NetBanking,2024-02-14
14153,1559.41,NetBanking,2024-01-14
7524,1903.21,NetBanking,2024-02-20
2478,1327.25,Wallet,2024-02-18
16629,1140.68,NetBanking,2024-01-09
1346,623.44,UPI,2024-02-09
4717,1359.65,NetBanking,2024-02-09
19340,2080.02,UPI,2024-01-11
13863,771.11,Wallet,2024-02-20
19213,1659.57,UPI,2024-01-19
4923,255.98,Card,2024-02-19
3589,1393.36,Card,2024-01-20
13014,466.25,UPI,2024-02-19
3232,796.58,NetBanking,2024-02-21
18896,212.71,Wallet,2024-02-15
6569,779.37,UPI,2024-02-01
1477,846.72,Card,2024-01-15
2735,940.5,Card,2024-01-28
1769,822.94,NetBanking,2024-01-01
18734,1008.17,UPI,2024-01-22
17627,137.56,UPI,2024-02-04
8045,1998.58,Card,2024-02-10
5124,1958.16,Card,2024-02-16
9231,143.67,NetBanking,2024-02-15
8994,1659.56,UPI,2024-02-22
8929,1410.16,NetBanking,2024-02-23
8469,1225.48,Wallet,2024-01-14
3736,305.06,Wallet,2024-01-08
16652,1011.78,NetBanking,2024-02-11
14272,957.35,Card,2024-01-19
15348,481.48,Card,2024-01-16
18883,921.6,Wallet,2024-02-08
14704,1242.35,Card,2024-02-28
14060,112.49,NetBanking,2024-01-22
6280,215.03,Wallet,2024-01-30
13487,684.38,NetBanking,2024-02-07
17370,1291.08,UPI,2024-01-13
1507,577.15,UPI,2024-02-11
8440,1004.86,Wallet,2024-02-28
3442,1583.43,NetBanking,2024-01-11
9811,297.39,Card,2024-02-15
18886,1444.24,NetBanking,2024-02-18
6070,1339.21,NetBanking,2024-01-13
11228,756.59,Card,2024-02-15
13671,1728.86,Wallet,2024-02-15
13575,932.31,NetBanking,2024-01-01
5048,1137.43,Wallet,2024-01-22
18766,1019.36,UPI,2024-02-05
705,1311.15,NetBanking,2024-01-18
10582,1508.3,UPI,2024-02-27
2193,422.63,Wallet,2024-01-15
13343,608.48,NetBanking,2024-01-16
7024,149.85,UPI,2024-02-26
488,1883.63,Card,2024-02-19
18590,135.93,Wallet,2024-01-03
11932,616.94,Card,2024-01-25
6212,489.13,UPI,2024-02-21
18826,1202.31,Card,2024-01-14
5425,1830.2,Wallet,2024-02-26
11680,1516.07,UPI,2024-02-29
7800,1701.4,NetBanking,2024-02-26
3467,850.24,Wallet,2024-02-27
16415,378.57,NetBanking,2024-01-27
14487,1060.46,Card,2024-01-23
11599,725.58,NetBanking,2024-01-28
13927,404.64,UPI,2024-01-22
3235,922.34,NetBanking,2024-01-14
6550,1571.47,Card,2024-02-08
19446,519.1,Card,2024-01-31
19445,928.88,Wallet,2024-01-02
4546,355.66,UPI,2024-02-24
13628,986.81,Wallet,2024-02-01
13708,1915.48,NetBanking,2024-01-09
7548,1570.6,Card,2024-01-09
3644,1678.04,Card,2024-01-29
9896,1313.72,Card,2024-02-09
13145,1181.62,NetBanking,2024-01-29
2148,376.0,Wallet,2024-01-04
18443,1495.85,UPI,2024-01-03
4056,1321.02,NetBanking,2024-03-01
11844,174.1,Card,2024-01-03
17197,947.22,NetBanking,2024-01-30
6712,1423.01,Wallet,2024-01-24
19105,1315.32,NetBanking,2024-02-16
14859,722.87,Card,2024-01-30
14295,1178.05,Wallet,2024-01-26
8152,490.05,UPI,2024-01-15
1520,1188.23,Wallet,2024-01-28
4899,1769.48,NetBanking,2024-01-20
15912,523.27,UPI,2024-02-26
4875,622.45,UPI,2024-01-18
3879,1236.2,Card,2024-03-01
5993,1222.89,NetBanking,2024-02-27
13705,1711.26,Wallet,2024-01-25
18861,1322.68,NetBanking,2024-01-22
18489,710.55,NetBanking,2024-02-19
12300,1302.72,UPI,2024-02-03
14627,1796.0,UPI,2024-01-11
19107,1822.82,Wallet,2024-01-28
19760,1499.53,Wallet,2024-03-01
11317,697.05,Card,2024-01-16
12301,494.55,Wallet,2024-02-19
19153,363.16,UPI,2024-01-07
14164,1381.08,Wallet,2024-01-06
6159,1885.58,UPI,2024-01-03
16483,1485.96,NetBanking,2024-01-28
4398,863.3,Wallet,2024-01-14
4497,1034.45,Wallet,2024-01-07
14191,802.43,Card,2024-02-23
15795,917.81,UPI,2024-01-10
15510,950.24,Wallet,2024-02-26
15112,1911.36,UPI,2024-02-12
13051,1001.93,Wallet,2024-02-07
3466,731.54,Wallet,2024-02-23
17790,1595.31,Wallet,2024-02-15
3707,717.17,Wallet,2024-01-10
11899,1363.05,Card,2024-02-18
10318,1728.6,UPI,2024-01-18
11255,1433.45,Wallet,2024-01-04
16740,1942.03,Card,2024-01-04
2495,825.71,Card,2024-02-20
3630,1818.55,Card,2024-01-15
3676,427.8,Wallet,2024-01-24
13751,267.51,NetBanking,2024-02-13
12196,212.63,NetBanking,2024-01-15
8142,1705.73,Card,2024-02-06
1631,537.06,NetBanking,2024-02-08
457,1346.34,UPI,2024-02-06
14591,264.56,Wallet,2024-01-17
205,993.29,NetBanking,2024-02-11
16947,1801.39,Card,2024-02-05
2336,812.91,UPI,2024-01-13
18763,980.17,NetBanking,2024-01-12
11210,1796.11,Card,2024-01-03
2968,707.06,Wallet,2024-02-06
17819,1116.7,NetBanking,2024-01-16
581,1832.72,NetBanking,2024-01-26
946,1471.1,UPI,2024-01-29
5119,1707.62,NetBanking,2024-01-03
13625,1478.85,NetBanking,2024-02-26
4087,873.01,UPI,2024-02-17
5888,445.84,Card,2024-01-15
10893,1122.82,Wallet,2024-01-21
1243,409.02,UPI,2024-01-07
6440,1140.79,Card,2024-02-24
9262,186.04,NetBanking,2024-01-30
12055,1805.58,UPI,2024-02-26
16539,725.14,Wallet,2024-02-04
9925,1856.49,NetBanking,2024-02-24
15199,1824.79,Card,2024-02-20
19815,156.18,UPI,2024-01-23
2161,1487.07,NetBanking,2024-01-16
13069,1460.33,UPI,2024-02-16
4416,1818.91,Wallet,2024-02-26
18396,348.33,Card,2024-02-20
4751,1139.61,UPI,2024-02-05
19145,1659.96,Wallet,2024-01-23
16568,1302.34,NetBanking,2024-01-14
16016,231.42,Wallet,2024-01-05
8821,748.94,Card,2024-02-24
11058,532.37,NetBanking,2024-01-16
3428,1106.4,Wallet,2024-03-01
16229,171.58,Card,2024-01-16
14158,671.98,Card,2024-02-18
4108,1991.15,UPI,2024-01-20
18664,1828.69,UPI,2024-02-12
12271,1657.45,UPI,2024-01-18
140,1860.09,Wallet,2024-01-29
16063,1415.6,Card,2024-02-20
18301,417.96,NetBanking,2024-02-04
1363,1536.19,Wallet,2024-01-15
4164,248.4,NetBanking,2024-01-23
16668,1421.97,UPI,2024-01-06
18745,386.22,Wallet,2024-01-31
18292,1301.99,Card,2024-02-17
12543,1783.34,UPI,2024-01-13
12650,1382.39,UPI,2024-01-29
8473,283.98,NetBanking,2024-02-27
16108,1854.77,UPI,2024-01-06
11172,764.82,Card,2024-01-13
1185,234.99,Card,2024-02-08
16316,144.13,UPI,2024-01-26
16482,1815.11,UPI,2024-02-18
4338,1767.16,Wallet,2024-02-01
5711,1773.01,UPI,2024-01-25
4033,620.96,Card,2024-01-05
14897,576.46,NetBanking,2024-01-23
10321,1081.98,NetBanking,2024-01-15
8501,323.78,Wallet,2024-01-19
352,1087.83,Card,2024-01-26
18217,893.22,Card,2024-02-18
16538,1200.32,Wallet,2024-01-26
8591,741.82,UPI,2024-02-24
6373,1154.31,Card,2024-02-19
5193,390.59,NetBanking,2024-03-01
7734,780.33,NetBanking,2024-01-05
17281,177.0,Card,2024-02-12
14076,1326.53,UPI,2024-01-09
1116,548.5,Wallet,2024-02-24
13420,1318.8,NetBanking,2024-01-08
729,738.41,UPI,2024-01-10
10729,679.36,NetBanking,2024-03-01
9963,1994.55,Card,2024-01-30
16769,846.07,UPI,2024-01-07
9244,1246.73,Card,2024-01-26
8850,713.44,NetBanking,2024-01-16
13638,1983.5,NetBanking,2024-02-24
6139,1458.73,Wallet,2024-01-07
2063,1130.77,Wallet,2024-01-20
13643,1909.84,NetBanking,2024-02-03
1596,669.21,Wallet,2024-01-02
6963,1255.07,UPI,2024-02-15
11721,216.27,NetBanking,2024-01-30
9690,739.42,Wallet,2024-01-18
15495,1203.05,Wallet,2024-01-30
5298,406.53,Wallet,2024-02-25
13876,844.88,Card,2024-01-15
5547,1053.62,UPI,2024-01-16
4272,207.7,Wallet,2024-01-19
11822,628.23,Wallet,2024-02-28
6151,670.2,UPI,2024-01-29
19883,1221.23,Wallet,2024-01-29
10464,186.94,UPI,2024-02-14
9160,236.87,Wallet,2024-02-06
9325,588.07,Wallet,2024-02-16
15252,1387.11,Card,2024-01-01
8444,1604.11,NetBanking,2024-02-23
13809,1131.85,UPI,2024-02-25
19871,383.55,Card,2024-01-16
19600,580.51,UPI,2024-01-21
14918,1802.92,Card,2024-02-16
8547,505.27,Card,2024-01-19
13926,103.03,NetBanking,2024-01-26
17750,683.9,UPI,2024-01-22
13492,1767.91,Wallet,2024-02-14
9713,1055.18,Wallet,2024-01-29
12658,1580.37,Wallet,2024-02-13
10869,654.65,NetBanking,2024-02-14
9371,590.87,NetBanking,2024-01-06
495,1584.5,NetBanking,2024-01-06
6503,1173.98,Card,2024-02-21
14285,1548.23,Card,2024-01-21
1730,1508.36,Wallet,2024-02-10
6729,644.61,NetBanking,2024-01-18
10736,522.87,UPI,2024-01-15
15160,404.58,UPI,2024-01-26
12218,1239.67,Card,2024-01-13
19774,1600.08,NetBanking,2024-01-05
15329,1660.41,NetBanking,2024-01-15
1991,1919.86,NetBanking,2024-02-26
4110,1489.09,Card,2024-01-14
18251,1587.54,NetBanking,2024-02-28
19199,1712.78,UPI,2024-02-15
2269,1210.26,UPI,2024-02-06
2312,274.22,NetBanking,2024-02-15
18322,233.26,Wallet,2024-01-05
15235,1375.51,Wallet,2024-02-09
19874,1427.84,NetBanking,2024-01-29
18302,289.76,Card,2024-01-22
9483,1869.16,UPI,2024-01-06
7541,571.74,Card,2024-02-24
7593,410.27,UPI,2024-02-29
19323,591.62,Card,2024-02-25
2350,1514.98,Card,2024-01-17
3143,1223.24,NetBanking,2024-01-04
10496,1912.03,NetBanking,2024-02-20
6512,1428.94,NetBanking,2024-01-10
12933,712.18,NetBanking,2024-03-01
16394,123.56,Wallet,2024-01-30
14365,1295.16,UPI,2024-01-04
3726,1845.29,UPI,2024-02-14
7399,1794.79,NetBanking,2024-02-09
15494,1282.55,Wallet,2024-01-13
2948,1395.23,UPI,2024-01-16
9123,818.75,Card,2024-01-16
19433,1013.95,Wallet,2024-02-16
17275,543.33,UPI,2024-02-09
19294,538.15,Wallet,2024-02-25
10397,1429.38,Card,2024-02-15
4652,918.77,Card,2024-01-22
18851,1771.34,Card,2024-01-29
4347,1843.55,Card,2024-01-20
18017,856.11,NetBanking,2024-02-03
19201,334.91,NetBanking,2024-01-30
4785,929.59,Wallet,2024-02-29
7870,191.09,Wallet,2024-02-07
15330,1198.98,Card,2024-02-19
9944,256.36,Wallet,2024-02-14
9300,1513.8,NetBanking,2024-02-02
13597,498.65,NetBanking,2024-02-20
7606,446.18,UPI,2024-02-22
2311,728.18,Wallet,2024-02-24
14352,106.84,Card,2024-02-02
14665,1552.46,NetBanking,2024-02-29
17855,654.85,Wallet,2024-02-05
9118,1711.54,Card,2024-01-26
313,892.36,Card,2024-01-26
11212,1865.07,Card,2024-02-22
18806,1411.0,Wallet,2024-01-28
2082,1686.16,NetBanking,2024-02-20
3439,925.6,UPI,2024-01-25
14967,1376.29,NetBanking,2024-02-02
11102,652.06,Card,2024-02-21
1270,892.09,Wallet,2024-02-01
18973,551.51,UPI,2024-02-29
3821,1326.38,Wallet,2024-01-19
10795,1564.71,UPI,2024-02-26
19214,570.66,Wallet,2024-02-20
16159,607.71,NetBanking,2024-02-05
3037,306.62,Card,2024-02-20
13215,418.25,NetBanking,2024-02-04
17428,1525.04,UPI,2024-02-11
3280,1854.04,Wallet,2024-02-25
2213,461.54,Card,2024-02-02
15221,1639.35,UPI,2024-02-21
4761,665.7,UPI,2024-02-08
8489,1294.43,Card,2024-02-01
9359,586.57,Card,2024-02-07
6119,1732.36,Card,2024-02-09
2400,705.7,NetBanking,2024-02-14
5992,1365.92,UPI,2024-02-20
1753,1196.73,NetBanking,2024-01-24
11226,268.24,Wallet,2024-01-06
19187,1091.85,Wallet,2024-02-04
5792,1408.95,UPI,2024-01-29
1415,983.61,NetBanking,2024-02-02
17760,1674.14,NetBanking,2024-02-01
5077,202.69,Wallet,2024-02-27
18110,1282.48,Wallet,2024-02-26
18208,1100.38,Card,2024-01-27
9722,445.88,NetBanking,2024-01-14
16205,229.26,NetBanking,2024-01-15
11360,279.99,NetBanking,2024-02-04
6815,987.64,UPI,2024-02-08
9182,253.56,Card,2024-02-14
9425,205.74,Card,2024-01-27
9292,469.53,UPI,2024-01-16
4228,237.32,Wallet,2024-02-22
14299,280.27,Card,2024-02-22
1369,1520.59,NetBanking,2024-01-12
9131,1112.39,Wallet,2024-01-25
16078,1435.47,Wallet,2024-02-01
3146,206.82,NetBanking,2024-01-22
7366,1475.01,Wallet,2024-02-11
6071,1417.95,Card,2024-02-26
19146,648.83,NetBanking,2024-01-03
2126,559.57,Card,2024-01-13
9438,1699.45,UPI,2024-01-12
18844,1627.91,UPI,2024-01-01
2376,196.95,NetBanking,2024-01-11
7954,546.12,UPI,2024-01-06
10912,972.94,Wallet,2024-01-09
4037,1889.95,Card,2024-02-06
13047,1705.17,UPI,2024-02-15
6321,1207.82,Card,2024-01-09
11093,1616.82,NetBanking,2024-01-16
12589,1545.74,UPI,2024-01-28
4147,1898.93,NetBanking,2024-02-13
9996,1276.74,UPI,2024-02-20
10067,214.39,Card,2024-01-27
9504,452.4,Wallet,2024-02-26
14214,718.42,Card,2024-02-29
4128,1852.94,UPI,2024-02-09
10192,1875.42,Wallet,2024-02-01
5136,391.25,UPI,2024-02-28
3469,174.03,UPI,2024-01-31
11692,1020.49,UPI,2024-01-15
13766,1441.17,NetBanking,2024-02-22
7029,742.62,Card,2024-01-03
8122,1141.18,Card,2024-01-23
5654,611.99,UPI,2024-01-27
17770,1557.2,NetBanking,2024-01-25
19020,1372.77,Wallet,2024-02-21
2375,579.56,Card,2024-01-01
18413,1014.4,Card,2024-01-11
7230,1065.62,Card,2024-01-26
19570,1646.19,Card,2024-02-26
907,1093.94,Wallet,2024-01-12
4989,1631.4,UPI,2024-02-28
6751,803.72,UPI,2024-03-01
371,1989.69,UPI,2024-02-27
8658,344.56,NetBanking,2024-01-31
10963,863.0,NetBanking,2024-01-02
6178,1648.99,Card,2024-01-17
18452,1558.93,Card,2024-02-12
12512,380.49,Wallet,2024-01-11
191,1829.42,UPI,2024-01-29
2668,304.02,NetBanking,2024-02-26
3639,1132.32,NetBanking,2024-02-27
13522,963.11,Wallet,2024-01-25
10097,1345.06,Card,2024-02-20
17306,1738.54,UPI,2024-02-22
13472,104.06,Wallet,2024-02-28
5541,1325.67,Card,2024-02-23
13105,212.37,Wallet,2024-01-28
7335,1193.15,Card,2024-01-16
17832,1709.45,UPI,2024-01-22
8877,528.03,Card,2024-01-17
3556,1716.23,NetBanking,2024-02-22
5322,1542.01,Card,2024-01-11
10958,483.41,Card,2024-02-06
2222,1383.42,Card,2024-02-22
6021,1096.58,Card,2024-01-30
7184,323.75,NetBanking,2024-02-19
16231,1266.25,NetBanking,2024-01-26
7739,1006.32,Wallet,2024-02-28
11031,958.0,UPI,2024-02-05
18983,1200.17,NetBanking,2024-02-11
11929,1360.32,Wallet,2024-01-19
14831,700.23,Card,2024-02-14
12376,1052.79,UPI,2024-01-25
8666,731.24,Wallet,2024-02-21
988,1416.85,NetBanking,2024-02-02
4492,334.08,UPI,2024-01-07
11737,478.83,Wallet,2024-02-05
13925,1306.45,Card,2024-01-02
1534,654.77,Card,2024-02-17
2942,543.49,Wallet,2024-02-27
5172,738.89,Card,2024-01-17
8576,897.89,UPI,2024-01-11
15004,456.79,NetBanking,2024-02-16
2857,1550.49,Wallet,2024-02-23
6028,515.14,NetBanking,2024-01-09
7841,282.76,Card,2024-02-13
16374,1405.51,Wallet,2024-01-17
17893,1127.42,NetBanking,2024-02-09
11118,1548.04,Card,2024-01-13
13864,1744.02,Wallet,2024-01-15
583,1145.25,Card,2024-01-19
16334,745.6,NetBanking,2024-02-05
17722,624.88,Card,2024-01-23
16264,359.21,NetBanking,2024-01-21
18254,1674.94,Card,2024-02-11
7611,411.95,UPI,2024-01-05
12425,580.24,NetBanking,2024-02-18
13940,1457.11,NetBanking,2024-01-12
16860,838.89,NetBanking,2024-02-07
17692,1164.53,UPI,2024-02-26
16284,506.61,Wallet,2024-02-26
15013,1735.05,UPI,2024-02-11
19458,1643.75,Card,2024-02-12
4433,1112.89,Wallet,2024-01-28
13837,1362.88,NetBanking,2024-02-21
8321,1898.05,Wallet,2024-02-20
3815,610.93,UPI,2024-01-03
6123,938.09,Wallet,2024-02-28
14133,1429.05,NetBanking,2024-01-02
3980,1633.72,UPI,2024-02-11
194,1024.21,UPI,2024-01-07
148,1086.21,UPI,2024-01-29
739,497.4,UPI,2024-02-12
11160,179.07,NetBanking,2024-02-25
7310,739.49,NetBanking,2024-01-06
19697,1974.4,Wallet,2024-01-10
8724,1141.18,NetBanking,2024-01-27
3954,1695.3,NetBanking,2024-01-02
3019,1426.94,Wallet,2024-01-03
2155,1067.49,NetBanking,2024-02-27
17646,1896.12,Wallet,2024-02-26
741,1841.16,NetBanking,2024-01-08
19775,856.49,Card,2024-01-31
5400,1847.03,Card,2024-01-13
1767,875.91,Wallet,2024-01-03
10189,1987.78,NetBanking,2024-02-05
2466,440.89,UPI,2024-01-12
16605,1320.94,Card,2024-01-12
561,1151.39,UPI,2024-02-28
18117,179.54,Wallet,2024-02-04
18583,811.86,UPI,2024-01-29
11614,1616.97,NetBanking,2024-02-09
14892,234.86,NetBanking,2024-02-25
3962,1837.9,UPI,2024-01-21
12352,1444.39,NetBanking,2024-01-28
8711,1751.24,UPI,2024-02-29
468,173.03,Card,2024-01-30
9388,1471.98,UPI,2024-02-17
15327,1316.37,Card,2024-01-18
13897,646.31,Wallet,2024-01-27
5235,1516.46,NetBanking,2024-02-03
6721,1084.85,Card,2024-01-27
15185,535.76,Wallet,2024-01-24
18453,1528.26,UPI,2024-02-07
2873,1896.62,NetBanking,2024-02-29
6307,1207.04,Wallet,2024-01-25
11046,1858.47,Card,2024-01-03
13131,723.64,Wallet,2024-02-15
2704,1148.62,Wallet,2024-01-08
14424,1772.59,UPI,2024-02-14
10063,235.4,UPI,2024-02-02
11195,1904.61,Card,2024-01-05
4536,222.17,UPI,2024-02-16
16958,1122.2,Wallet,2024-02-04
9657,1685.28,Card,2024-01-25
18773,1161.23,NetBanking,2024-01-01
15344,1602.02,UPI,2024-01-29
17915,361.38,NetBanking,2024-02-23
9085,1424.5,UPI,2024-01-16
14833,1050.56,Wallet,2024-02-24
33,1210.51,Wallet,2024-02-04
18634,1601.49,Card,2024-02-09
7498,1766.24,UPI,2024-01-07
4435,949.86,UPI,2024-01-24
14950,976.23,UPI,2024-02-24
17761,494.43,UPI,2024-02-27
609,1363.83,NetBanking,2024-02-25
17434,182.38,UPI,2024-01-27
15853,1919.12,Wallet,2024-02-01
18985,893.9,Wallet,2024-01-01
578,185.76,Wallet,2024-01-22
11214,1644.82,UPI,2024-01-14
11842,883.7,UPI,2024-02-05
14527,747.17,NetBanking,2024-02-21
2582,1723.71,Wallet,2024-01-24
3600,812.25,UPI,2024-01-15
15124,620.29,Card,2024-01-15
4544,732.72,Wallet,2024-02-25
8912,879.22,Wallet,2024-01-20
2115,790.68,UPI,2024-01-01
12430,1502.01,Card,2024-01-13
9769,1051.34,Wallet,2024-01-17
3476,359.73,Card,2024-02-21
13509,1788.56,UPI,2024-02-28
7213,1703.18,UPI,2024-02-05
4368,1575.95,NetBanking,2024-02-14
2359,1881.57,NetBanking,2024-01-24
18990,924.63,NetBanking,2024-01-10
19768,907.61,UPI,2024-02-23
834,682.83,Wallet,2024-02-29
7451,891.27,Wallet,2024-02-12
9466,274.06,UPI,2024-01-14
3934,653.03,Card,2024-01-28
11444,1178.62,NetBanking,2024-01-22
4151,428.28,UPI,2024-02-05
19484,1685.17,Wallet,2024-01-31
9471,176.39,UPI,2024-02-28
3696,1040.73,Wallet,2024-02-08
14697,1765.32,NetBanking,2024-02-11
10481,1423.96,UPI,2024-01-14
5983,1645.13,UPI,2024-01-27
17349,352.05,UPI,2024-01-31
11646,946.72,NetBanking,2024-01-21
2709,869.31,NetBanking,2024-02-08
17765,174.69,UPI,2024-02-01
6250,1859.52,NetBanking,2024-01-14
9506,125.92,UPI,2024-01-01
9682,399.61,Wallet,2024-02-19
3603,877.13,Card,2024-02-10
19440,1994.42,UPI,2024-02-08
4072,1239.33,UPI,2024-01-23
7994,1196.95,Card,2024-02-25
16428,142.33,Card,2024-01-05
9706,1250.97,NetBanking,2024-01-06
7170,1352.67,NetBanking,2024-01-10
18684,189.12,UPI,2024-02-23
11935,277.62,Card,2024-02-25
8823,1581.26,Card,2024-01-18
3344,186.14,NetBanking,2024-01-21
5156,994.7,NetBanking,2024-02-12
17326,772.94,NetBanking,2024-02-12
10180,1124.7,Card,2024-01-28
10819,1699.95,Card,2024-02-15
7078,1821.61,NetBanking,2024-01-21
17712,1079.32,Wallet,2024-02-05
13898,309.67,NetBanking,2024-02-09
5764,896.27,Card,2024-01-18
935,1942.65,NetBanking,2024-01-21
15364,180.63,Wallet,2024-01-28
5971,1382.53,Wallet,2024-02-26
15257,100.81,UPI,2024-01-02
13321,1997.93,Card,2024-01-22
6737,1826.46,NetBanking,2024-01-29
10355,225.78,NetBanking,2024-02-11
333,1627.24,UPI,2024-01-04
18002,1296.76,UPI,2024-01-26
18241,580.99,Wallet,2024-01-01
12593,1996.92,NetBanking,2024-01-29
19229,1914.03,UPI,2024-01-13
12110,1069.75,UPI,2024-01-12
8661,1805.82,NetBanking,2024-02-10
10899,492.05,NetBanking,2024-01-20
4093,1036.66,Card,2024-01-02
11194,379.01,UPI,2024-01-02
9701,1480.5,Wallet,2024-01-15
15511,338.81,NetBanking,2024-02-19
3827,1648.13,Card,2024-01-23
16799,486.22,Wallet,2024-01-20
13206,1504.52,UPI,2024-02-05
4821,1679.77,UPI,2024-01-23
3755,313.96,Card,2024-01-05
19088,1066.97,UPI,2024-01-22
14425,987.18,NetBanking,2024-01-06
8507,818.11,Wallet,2024-01-29
10555,388.56,UPI,2024-02-10
7152,1629.37,Wallet,2024-02-01
4449,1547.36,Card,2024-01-08
8422,443.06,Card,2024-01-17
2698,745.23,UPI,2024-01-15
1475,1164.25,NetBanking,2024-01-15
5409,1349.39,NetBanking,2024-01-27
6809,964.93,NetBanking,2024-01-23
17788,835.34,Wallet,2024-01-21
9078,1702.71,Wallet,2024-01-04
233,1209.43,NetBanking,2024-02-19
2823,640.67,Wallet,2024-02-09
6593,396.47,Wallet,2024-02-26
15832,970.19,UPI,2024-01-04
4101,1768.77,Card,2024-01-04
8639,1982.47,Card,2024-02-24
3885,1495.97,Card,2024-01-18
19166,682.17,UPI,2024-01-28
11482,1714.11,UPI,2024-01-14
8351,1571.71,Card,2024-01-14
9992,1551.77,UPI,2024-02-05
13302,323.28,Card,2024-01-09
7149,1160.61,UPI,2024-01-08
4027,763.83,Card,2024-01-04
9619,858.49,Card,2024-02-14
3769,1011.2,Wallet,2024-01-05
12422,1006.49,UPI,2024-02-10
5145,462.62,Wallet,2024-02-06
14118,1899.61,UPI,2024-02-25
2403,1188.31,Wallet,2024-01-11
9361,1561.74,UPI,2024-01-31
622,1833.44,UPI,2024-01-27
4901,168.87,Wallet,2024-02-28
5825,1511.95,Wallet,2024-01-20
19285,1073.84,Wallet,2024-01-23
13269,1339.98,UPI,2024-01-03
3523,708.13,Card,2024-01-04
1456,1842.63,NetBanking,2024-02-12
18088,586.69,Card,2024-01-28
6158,1855.32,Card,2024-01-04
9312,1003.91,UPI,2024-01-07
3881,565.16,NetBanking,2024-01-10
13445,666.59,Wallet,2024-01-04
13333,368.49,Wallet,2024-01-11
6043,1514.9,UPI,2024-01-19
8341,1200.78,UPI,2024-01-25
15464,1691.03,Card,2024-02-24
5426,1160.08,Wallet,2024-02-22
19646,101.84,NetBanking,2024-02-19
19095,1166.75,NetBanking,2024-01-31
2731,788.88,UPI,2024-01-12
10196,1776.6,UPI,2024-02-16
18142,1922.55,Wallet,2024-02-17
14115,215.88,Card,2024-01-27
6473,1626.34,UPI,2024-02-17
12665,746.42,Wallet,2024-02-09
6484,279.39,UPI,2024-01-27
1906,1348.1,Wallet,2024-02-28
7892,1176.32,UPI,2024-02-19
5526,1635.18,NetBanking,2024-01-12
12521,1787.99,UPI,2024-02-10
18800,632.9,NetBanking,2024-02-11
7670,677.01,Wallet,2024-02-11
11508,1201.35,NetBanking,2024-01-25
5959,1605.56,Wallet,2024-01-13
17041,1202.07,Wallet,2024-02-06
5579,1939.21,Wallet,2024-02-09
3209,1373.69,Wallet,2024-02-02
15576,829.82,NetBanking,2024-02-09
12999,154.79,NetBanking,2024-01-15
13408,1683.85,UPI,2024-02-08
8839,1050.8,NetBanking,2024-01-05
3288,579.16,Card,2024-01-11
12780,1063.31,NetBanking,2024-02-20
6345,143.38,NetBanking,2024-01-10
2373,371.63,Wallet,2024-01-21
19428,1632.35,NetBanking,2024-01-02
8261,979.75,NetBanking,2024-02-20
5488,1450.54,UPI,2024-01-24
3730,1660.67,Card,2024-01-29
12210,616.87,Card,2024-01-31
